Stop_ID,FIPS,mix_x,max_x,min_y,max_y
1_74533,530330237003010,-122.194375,-122.187004,47.635324,47.645545
1_24610,530330058012003,-122.392894,-122.389698,47.650314,47.65309
1_37500,530330042001010,-122.279535,-122.277969,47.673641,47.675787
1_45023,530330254001003,-122.177501,-122.175083,47.494752,47.498709
1_81200,530330305011103,-122.232152,-122.228598,47.30311,47.304847
1_45024,530330254001003,-122.177501,-122.175083,47.494752,47.498709
1_81201,530330305011102,-122.229814,-122.228591,47.304754,47.305641
1_81205,530330306003025,-122.227464,-122.225689,47.304157,47.305701
1_45020,530330255003019,-122.175061,-122.172099,47.492887,47.49361
1_31370,530330058023018,-122.388372,-122.386174,47.637704,47.638427
1_45022,530330254001000,-122.176548,-122.175172,47.49854,47.503092
1_45021,530330255003018,-122.175095,-122.169719,47.494883,47.496148
1_67340,530330231001001,-122.115819,-122.112314,47.619345,47.622525
1_69485,530330227011002,-122.20474,-122.201906,47.663719,47.666796
1_10820,530330009001010,-122.283107,-122.280615,47.712417,47.716496
1_37510,530330042001008,-122.277344,-122.275865,47.673194,47.675779
1_31360,530330058023032,-122.388918,-122.386748,47.636986,47.637713
1_45030,530330255003017,-122.175083,-122.169719,47.493047,47.494891
1_25710,530330062002030,-122.310773,-122.30292,47.636562,47.63956
1_45001,530330254003019,-122.185616,-122.178793,47.486156,47.488576
1_76880,530330217005011,-122.24373,-122.233832,47.755552,47.757432
1_31390,530330058023004,-122.386268,-122.383283,47.636099,47.642154
1_90,530330081001032,-122.336178,-122.334941,47.603034,47.60398
1_67360,530330231001001,-122.115819,-122.112314,47.619345,47.622525
1_37520,530330040002017,-122.275832,-122.272842,47.674862,47.675796
1_25700,530330062002030,-122.310773,-122.30292,47.636562,47.63956
1_81230,530330206001005,-122.33502,-122.329518,47.758681,47.763271
1_81238,530330206002000,-122.324186,-122.322729,47.7614,47.763215
1_61870,530330303052020,-122.36364,-122.360949,47.315173,47.316963
1_81236,530330206001001,-122.329987,-122.323916,47.756689,47.763239
1_76870,530330217005012,-122.249771,-122.243665,47.757113,47.758377
1_81234,530330206001003,-122.329634,-122.328197,47.759584,47.76325
1_10800,530330009001010,-122.283107,-122.280615,47.712417,47.716496
1_81232,530330206001006,-122.332325,-122.33009,47.759594,47.763261
1_45010,530330255001004,-122.174907,-122.173427,47.488564,47.489613
1_31380,530330058023009,-122.38784,-122.386174,47.638419,47.640783
1_67370,530330231001009,-122.111002,-122.107237,47.616773,47.620515
1_37530,530330040002011,-122.274302,-122.272927,47.677579,47.679398
1_81244,530330206002001,-122.328897,-122.3241,47.755911,47.762095
1_81246,530330206002005,-122.326759,-122.324058,47.754956,47.7559
1_81248,530330206002012,-122.328117,-122.323962,47.750401,47.752277
1_76820,530330214001014,-122.280224,-122.27782,47.751835,47.752851
1_25730,530330062002019,-122.307254,-122.305518,47.641,47.641735
1_81240,530330206002001,-122.328897,-122.3241,47.755911,47.762095
1_67300,530330230003019,-122.121202,-122.11951,47.626961,47.629183
1_81242,530330206002001,-122.328897,-122.3241,47.755911,47.762095
1_37540,530330040002011,-122.274302,-122.272927,47.677579,47.679398
1_38670,530330001005004,-122.29636,-122.293192,47.72109,47.7229
1_69440,530330227012021,-122.204589,-122.20235,47.65334,47.654593
1_45060,530330255003014,-122.166678,-122.164351,47.493822,47.49468
1_81256,530330210001012,-122.328966,-122.323549,47.735219,47.741367
1_81254,530330210001014,-122.326331,-122.323607,47.738082,47.739073
1_25720,530330062002026,-122.30726,-122.305524,47.640271,47.641007
1_76810,530330214001031,-122.284829,-122.281919,47.748017,47.751097
1_81252,530330210001012,-122.328966,-122.323549,47.735219,47.741367
1_37550,530330040002002,-122.274385,-122.273005,47.681211,47.68303
1_38680,530330001005002,-122.296383,-122.294568,47.722888,47.724702
1_45070,530330251024005,-122.164495,-122.158258,47.495726,47.497585
1_76840,530330216002020,-122.262522,-122.260335,47.757816,47.758423
1_75670,530330201002007,-122.390691,-122.388451,47.771727,47.772636
1_67320,530330230003001,-122.121668,-122.117731,47.627363,47.631348
1_69465,530330227012005,-122.204813,-122.202399,47.654463,47.659605
1_25752,530330062001011,-122.304616,-122.301583,47.645546,47.646394
1_25750,530330062002015,-122.305514,-122.303778,47.642452,47.64317
1_37560,530330022004023,-122.275228,-122.273158,47.683028,47.683455
1_38690,530330001005001,-122.296406,-122.294598,47.724702,47.726509
1_46690,530330255002014,-122.168727,-122.164383,47.494662,47.4978
1_45040,530330255003011,-122.169783,-122.168642,47.492891,47.494898
1_76830,530330215003019,-122.276413,-122.270711,47.753398,47.757097
1_25740,530330062002018,-122.306036,-122.30551,47.642459,47.642908
1_75666,530330209001008,-122.353345,-122.350101,47.745033,47.74761
1_37571,530330024002000,-122.281038,-122.279753,47.683035,47.684846
1_37570,530330022004008,-122.27996,-122.269236,47.683031,47.690159
1_69475,530330227011014,-122.20479,-122.201672,47.660364,47.662173
1_67330,530330231002001,-122.121709,-122.119861,47.620179,47.624448
1_45050,530330255003012,-122.169667,-122.167212,47.492209,47.495425
1_10720,530330009002023,-122.277756,-122.273154,47.697343,47.699339
1_12860,530330085002008,-122.322531,-122.320751,47.605768,47.606946
1_67170,530330233001013,-122.121332,-122.119903,47.599802,47.602546
1_46850,530330277011025,-122.460475,-122.440679,47.447396,47.454977
1_10710,530330009002027,-122.277064,-122.271836,47.69462,47.697395
1_47900,530330268011015,-122.339217,-122.33795,47.506673,47.508639
1_85460,530330220053002,-122.18655,-122.184656,47.711101,47.715048
1_67160,530330233001013,-122.121332,-122.119903,47.599802,47.602546
1_46888,530330277011009,-122.46957,-122.459235,47.474835,47.49118
1_47931,530330265001007,-122.342404,-122.339492,47.512048,47.514021
1_85450,530330220053003,-122.187859,-122.18651,47.711189,47.712851
1_12880,530330085002010,-122.324751,-122.322991,47.604839,47.606017
1_67150,530330233001015,-122.119971,-122.118871,47.59813,47.599802
1_46880,530330277011013,-122.46029,-122.44229,47.465538,47.487051
1_47920,530330268011010,-122.339271,-122.337932,47.508624,47.510311
1_10730,530330009002023,-122.277756,-122.273154,47.697343,47.699339
1_46870,530330277011022,-122.46044,-122.449622,47.454198,47.465558
1_67140,530330233001016,-122.118913,-122.11624,47.597956,47.599792
1_85430,530330219035008,-122.186414,-122.179509,47.718367,47.720358
1_10760,530330009001015,-122.279281,-122.277125,47.705077,47.707287
1_69430,530330227012017,-122.204459,-122.197674,47.64643,47.654217
1_85420,530330219035013,-122.186373,-122.180962,47.716784,47.71842
1_10750,530330009002018,-122.277926,-122.276427,47.702943,47.704592
1_23895,530330025002000,-122.301836,-122.300665,47.679407,47.683046
1_23890,530330025001016,-122.301928,-122.300805,47.684855,47.686672
1_69420,530330227012017,-122.204459,-122.197674,47.64643,47.654217
1_12890,530330085001021,-122.326515,-122.324751,47.605088,47.606267
1_85410,530330235003023,-122.171966,-122.167786,47.581013,47.581951
1_10780,530330009001006,-122.281843,-122.276837,47.708903,47.71588
1_67190,530330233001002,-122.121324,-122.120166,47.605278,47.607674
1_23872,530330002003006,-122.320864,-122.318134,47.719448,47.721438
1_69400,530330240001016,-122.201662,-122.19092,47.631242,47.642383
1_69402,530330240001016,-122.201662,-122.19092,47.631242,47.642383
1_67180,530330233001003,-122.121429,-122.120188,47.603901,47.605731
1_39470,530330097021022,-122.394749,-122.393401,47.57208,47.573899
1_35540,530330031005013,-122.39694,-122.395742,47.688323,47.690569
1_39472,530330097021013,-122.394488,-122.393338,47.575692,47.577528
1_39471,530330097021014,-122.394729,-122.393384,47.573886,47.575703
1_39473,530330097021007,-122.394227,-122.393055,47.57752,47.579371
1_39476,530330097025020,-122.397281,-122.394488,47.574638,47.575728
1_39475,530330097025019,-122.395453,-122.394026,47.575703,47.577539
1_47990,530330300035013,-122.298683,-122.297173,47.35787,47.359105
1_24450,530330057002011,-122.394248,-122.392902,47.64683,47.648644
1_68340,530330230003020,-122.121683,-122.116791,47.622894,47.625004
1_39477,530330097025014,-122.402837,-122.394721,47.572093,47.577631
1_47992,530330300035013,-122.298683,-122.297173,47.35787,47.359105
1_39479,530330097024000,-122.396141,-122.394749,47.570287,47.572106
1_80932,530330308013000,-122.224151,-122.213355,47.279128,47.282835
1_23840,530330006005007,-122.323593,-122.320842,47.718728,47.719484
1_74250,530330219031022,-122.184318,-122.179129,47.710334,47.714879
1_40999,530330093003117,-122.322749,-122.320876,47.567205,47.571328
1_39463,530330097014033,-122.402847,-122.401529,47.564904,47.566748
1_39462,530330097024019,-122.401539,-122.400169,47.564888,47.566738
1_35551,530330031001005,-122.388725,-122.387599,47.689003,47.690574
1_39461,530330097022013,-122.397523,-122.396154,47.5648,47.566679
1_35550,530330031005015,-122.394404,-122.393035,47.68868,47.69057
1_39460,530330097022012,-122.396186,-122.393462,47.564782,47.566666
1_39467,530330097024011,-122.400144,-122.398788,47.568528,47.570353
1_24460,530330057002011,-122.394248,-122.392902,47.64683,47.648644
1_39466,530330097014018,-122.402846,-122.401488,47.568564,47.570384
1_68330,530330230003020,-122.121683,-122.116791,47.622894,47.625004
1_39465,530330097014018,-122.402846,-122.401488,47.568564,47.570384
1_39464,530330097014029,-122.40283,-122.401769,47.566741,47.56858
1_39468,530330097024002,-122.397463,-122.396141,47.568494,47.570312
1_39469,530330097022003,-122.394769,-122.393419,47.570274,47.572093
1_23850,530330002003003,-122.323579,-122.320834,47.721297,47.722858
1_22320,530330120003009,-122.386076,-122.384597,47.513765,47.515632
1_74268,530330219031045,-122.180005,-122.175669,47.703953,47.708841
1_24430,530330057002005,-122.394228,-122.392885,47.651357,47.652266
1_39454,530330116001001,-122.387279,-122.381912,47.53829,47.540729
1_39453,530330116001008,-122.387289,-122.381894,47.537496,47.538929
1_39456,530330106003006,-122.387223,-122.385755,47.543016,47.544965
1_39455,530330106003012,-122.387262,-122.38447,47.540338,47.543072
1_39450,530330116002001,-122.387331,-122.384645,47.534358,47.535096
1_39452,530330116001009,-122.387315,-122.385142,47.535773,47.53825
1_39451,530330116001015,-122.387323,-122.382911,47.535022,47.535827
1_46800,530330277013003,-122.460506,-122.449753,47.435768,47.447429
1_12805,530330087001021,-122.311556,-122.308932,47.606168,47.608035
1_39458,530330097023000,-122.390834,-122.389481,47.562947,47.56476
1_23820,530330006005009,-122.32354,-122.320755,47.71584,47.717671
1_39459,530330097022016,-122.393486,-122.392133,47.564763,47.566641
1_74234,530330219031025,-122.181024,-122.164252,47.709235,47.715056
1_74232,530330219031025,-122.181024,-122.164252,47.709235,47.715056
1_74233,530330226041012,-122.169448,-122.163902,47.675302,47.679495
1_74230,530330219031025,-122.181024,-122.164252,47.709235,47.715056
1_80918,530330307003003,-122.228925,-122.224869,47.290014,47.293618
1_39445,530330116002017,-122.384697,-122.38201,47.529147,47.529959
1_39443,530330116002020,-122.384702,-122.382014,47.52841,47.529216
1_24440,530330057002010,-122.394241,-122.392894,47.648641,47.650453
1_39442,530330116002020,-122.384702,-122.382014,47.52841,47.529216
1_39441,530330115002004,-122.382022,-122.379327,47.528347,47.529147
1_39440,530330115002003,-122.379329,-122.376639,47.528283,47.529079
1_35530,530330031005012,-122.398329,-122.396857,47.689268,47.690571
1_22300,530330120003011,-122.383378,-122.381858,47.513751,47.515624
1_39448,530330116002005,-122.38466,-122.381974,47.533543,47.534358
1_68310,530330230002014,-122.11425,-122.110856,47.621427,47.624455
1_39446,530330116002013,-122.384686,-122.382001,47.530621,47.531444
1_39447,530330116002009,-122.384674,-122.381988,47.532096,47.53291
1_80982,530330307002015,-122.228925,-122.226774,47.293594,47.294043
1_24490,530330057003007,-122.394192,-122.392957,47.641156,47.643196
1_80980,530330307002011,-122.226818,-122.220797,47.293612,47.297271
1_39431,530330265002004,-122.354037,-122.352843,47.515525,47.517374
1_39432,530330114021009,-122.36455,-122.363191,47.521021,47.522854
1_39433,530330114021010,-122.364539,-122.36318,47.522852,47.524685
1_74290,530330220062010,-122.199998,-122.197287,47.703977,47.70829
1_82520,530330222023016,-122.219243,-122.216412,47.720256,47.722236
1_12820,530330086001012,-122.314167,-122.312849,47.606185,47.608046
1_23800,530330006006008,-122.323435,-122.320646,47.712214,47.714044
1_80978,530330307002022,-122.219495,-122.218047,47.293671,47.297294
1_39438,530330115001020,-122.372594,-122.371243,47.528281,47.530092
1_80977,530330307002024,-122.216717,-122.21328,47.293693,47.296602
1_68300,530330230004012,-122.109747,-122.105551,47.618131,47.620409
1_39439,530330115001018,-122.375284,-122.373932,47.528282,47.530097
1_46822,530330277024027,-122.461247,-122.458421,47.367174,47.371956
1_22360,530330120002015,-122.390491,-122.388531,47.510669,47.512118
1_82510,530330222023011,-122.216894,-122.207784,47.721461,47.726371
1_46819,530330277024009,-122.430387,-122.427513,47.374651,47.377404
1_39427,530330114012002,-122.36317,-122.361811,47.526483,47.528281
1_80966,530330308021009,-122.213406,-122.211345,47.276498,47.278916
1_39426,530330114021010,-122.364539,-122.36318,47.522852,47.524685
1_80968,530330308021000,-122.213366,-122.210602,47.281528,47.282836
1_38810,530330211003014,-122.310074,-122.307326,47.733889,47.734827
1_39429,530330115001022,-122.369901,-122.368546,47.52828,47.530086
1_39428,530330114011006,-122.367206,-122.360445,47.528279,47.531883
1_47970,530330300035004,-122.309417,-122.294083,47.357899,47.369093
1_24470,530330057002015,-122.394271,-122.392909,47.644609,47.646832
1_74270,530330219031045,-122.180005,-122.175669,47.703953,47.708841
1_74277,530330220052005,-122.191974,-122.188626,47.70399,47.705245
1_74275,530330220052003,-122.203727,-122.181127,47.703984,47.711197
1_12840,530330086002014,-122.320754,-122.316782,47.606201,47.608061
1_82500,530330222023011,-122.216894,-122.207784,47.721461,47.726371
1_22330,530330120003008,-122.387421,-122.385965,47.513772,47.515636
1_47971,530330300042003,-122.311282,-122.302653,47.351993,47.357944
1_46840,530330277011028,-122.460496,-122.458162,47.44739,47.449219
1_47972,530330298011008,-122.295425,-122.293182,47.357805,47.359375
1_47973,530330298022009,-122.295941,-122.294182,47.35255,47.357821
1_47974,530330300043003,-122.304753,-122.302558,47.35673,47.357942
1_22340,530330120003016,-122.391452,-122.388572,47.512947,47.514983
1_24480,530330057002022,-122.394248,-122.392938,47.643195,47.64461
1_74280,530330220052003,-122.203727,-122.181127,47.703984,47.711197
1_47968,530330300035004,-122.309417,-122.294083,47.357899,47.369093
1_74285,530330220052003,-122.203727,-122.181127,47.703984,47.711197
1_46830,530330277013006,-122.460509,-122.457816,47.443735,47.4474
1_82430,530610511003026,-122.309834,-122.308358,47.777533,47.780066
1_24500,530330056005001,-122.39422,-122.392999,47.638832,47.639563
1_31230,530330058011000,-122.385994,-122.384618,47.652149,47.653977
1_30180,530330117003021,-122.283847,-122.281038,47.516957,47.524265
1_68290,530330231003003,-122.109558,-122.107142,47.613182,47.616779
1_22280,530330120001006,-122.379038,-122.376743,47.513723,47.514298
1_38730,530330001004001,-122.296544,-122.29381,47.731953,47.733784
1_82440,530610511003014,-122.311934,-122.310696,47.777543,47.778628
1_75700,530330203004008,-122.348705,-122.346009,47.773221,47.774154
1_31220,530330058013015,-122.387463,-122.386481,47.655797,47.656656
1_30171,530330117004002,-122.281916,-122.280908,47.522003,47.523026
1_30170,530330117001011,-122.280808,-122.278811,47.523025,47.524318
1_22264,530330120001002,-122.379531,-122.376759,47.516545,47.517487
1_38710,530330001002006,-122.296503,-122.293628,47.727906,47.730181
1_82410,530610511003022,-122.305712,-122.302987,47.777473,47.779339
1_31210,530330058013014,-122.388728,-122.38746,47.655848,47.657597
1_30160,530330117001012,-122.279104,-122.276405,47.52325,47.524284
1_22261,530330114023003,-122.3714,-122.365875,47.517377,47.521038
1_22260,530330114023003,-122.3714,-122.365875,47.517377,47.521038
1_68270,530330231002010,-122.117975,-122.113542,47.614529,47.616861
1_22259,530330114023012,-122.365915,-122.364559,47.517361,47.519192
1_22255,530330114022022,-122.356513,-122.355167,47.51738,47.518841
1_22256,530330114022013,-122.360542,-122.359184,47.51736,47.519194
1_22253,530330114022005,-122.359184,-122.357826,47.519194,47.521028
1_38720,530330001004002,-122.296551,-122.293833,47.730115,47.731975
